specSHA256	specBlob	candidateLedgerSHA256	candidateRowRoot	unitStartLine	unitID	baselineRequirementID	replacementRequirementID	currentAssertionByteSpans	currentAssertionText	replacementAssertionByteSpans	replacementAssertionText	currentSharedContextByteSpans	currentSharedContextText	sharedContextByteSpans	sharedContextText	currentDisposition	disposition	currentSourceIDs	sourceIDs	currentSourceClass	sourceClass	currentTargetTuple	targetTuple	resolution	reason
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1031	QUN-621438e3ae23783902219599	QRS-4670f0e43787e3cc364fe6c0	QRS-d8edfe9bb770c2bdcb14ef9c	58720:58741	evicts older evidence	58720:58741	evicts older evidence	58593:58660	limit, disk, key, integrity, or\n   I/O failure is visible and never	58593:58639,58640:58650,58651:58654,58655:58660	limit, disk, key, integrity, or\n   I/O failure | is visible | and | never	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	VISIBLE_FAILURE_PREDICATE_TOKENS
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1031	QUN-621438e3ae23783902219599	QRS-5457806e00fd3ea5283fb75d	QRS-8cf75acd70077c51a7536baf	58509:58592	Its health is a separate monotonic\n   `healthy | gapped | failed` evidence receipt;	58509:58592	Its health is a separate monotonic\n   `healthy | gapped | failed` evidence receipt;	-	-	58286:58360	Start the already frozen and\n   tested monitor before rejoining discovery.	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	REBASE_REVIEWED_56
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1031	QUN-621438e3ae23783902219599	QRS-eb41654adae51b866b6b065a	QRS-427bd67a77e080e66abe39c9	58904:59043	If the plugin exposes neither,\n   or any sequence/object cannot be proven, health becomes `gapped` from the\n   first unverifiable interval;	58904:59043	If the plugin exposes neither,\n   or any sequence/object cannot be proven, health becomes `gapped` from the\n   first unverifiable interval;	-	-	58743:58903	`healthy` additionally requires a\n   contiguous authoritative source sequence plus a reverse inventory proving no\n   create/delete escaped between observations.	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	HEALTHY_MONITOR_CONDITION
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1047	QUN-64c53b4ff720f5fe361253e5	QRS-d9ec71d683e2f464ca938117	QRS-fdab8ceaf72059b8df1a1a77	59493:59603	A\n   first target-based headless call has no pre-existing native context and does\n   not fabricate this guard.	59493:59603	A\n   first target-based headless call has no pre-existing native context and does\n   not fabricate this guard.	-	-	59207:59251	inspect `otherRunningDeepScans` exactly once	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	OTHER_RUNNING_SCAN_GUARD
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1054	QUN-a007e810fc7bd06575729789	QRS-0d9c7aa5081f16f70c47cc1f	QRS-1e4a9ed40daaeb1df206f53c	59921:59954	becomes a\n   capability preflight	59921:59954	becomes a\n   capability preflight	59789:59829,59857:59882	`not_granted`, `unknown`, or unavailable | display warning but never	59789:59829,59877:59882	`not_granted`, `unknown`, or unavailable | never	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	ADVISORY_STATUS_NEVER_ESCALATES
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1054	QUN-a007e810fc7bd06575729789	QRS-1c79e22bcec1173ed2f06f1d	QRS-d970e5d0fcd96286ba23d36d	59781:59787	grants	59781:59787	grants	59656:59713,59750:59766	Immediately before D1's\n   initial coordinator invocation | report its exact	59656:59713,59715:59745,59750:59766	Immediately before D1's\n   initial coordinator invocation | obtain one TAC-status advisory | report its exact	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT|DS022-CORE	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT|DS022-CORE	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	TAC_ADVISORY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1054	QUN-a007e810fc7bd06575729789	QRS-3695023bd24e72d72329e59f	QRS-96cfdaa5aa103973285bf90d	59901:59916	blocks the scan	59901:59916	blocks the scan	59789:59829,59857:59882	`not_granted`, `unknown`, or unavailable | display warning but never	59789:59829,59877:59882	`not_granted`, `unknown`, or unavailable | never	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	ADVISORY_STATUS_NEVER_ESCALATES
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1054	QUN-a007e810fc7bd06575729789	QRS-4605d933b44542b85ec50a98	QRS-7f07061976b6143bf8411b75	59767:59773	status	59767:59773	status	59656:59713,59750:59766	Immediately before D1's\n   initial coordinator invocation | report its exact	59656:59713,59715:59745,59750:59766	Immediately before D1's\n   initial coordinator invocation | obtain one TAC-status advisory | report its exact	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT|DS022-CORE	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT|DS022-CORE	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	TAC_ADVISORY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1066	QUN-7a6369259b5484eababf7fc3	QRS-4e03e1e55b728452fc087f4e	QRS-9cc0e1ae4a077a6eac5fd80b	60538:60640	It has no public terminal-failed-\nscan revive, partial-aggregate import/export, or reconstruction API.	60538:60640	It has no public terminal-failed-\nscan revive, partial-aggregate import/export, or reconstruction API.	-	-	60411:60537	The current proprietary plugin supports same-ID/handoff-claim rejoin only while\nthe official scan remains active or resumable.	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	REPLACE_EXACT_ATOM	REBASE_REVIEWED_56
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1074	QUN-6182e1de40151ca24aa676c9	QRS-efc954668fb299139a1d18ff	QRS-f8aaded4e1643440b61fd7c3	60959:60985	waiting on\nthat invocation	60959:60985	waiting on\nthat invocation	60816:60818	D1	60816:60818,60887:60957	D1 | makes\none initial blocking `start_codex_security_deep_scan` invocation	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	REPLACE_EXACT_ATOM	D1_INITIAL_INVOCATION
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1094	QUN-c2b94876b56cb15cbfc8ffb7	QRS-a75e48a714a84969fa579bd0	QRS-623fcf59f61cc255786a8cb4	62469:62525	publishes\nprogress while the coordinator call is pending	62469:62525	publishes\nprogress while the coordinator call is pending	62431:62439	It never	62350:62365,62434:62439	the coordinator | never	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-CORE	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-CORE	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.monitorEvidenceMode@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.monitorEvidenceMode@-@nonExecutable	REPLACE_EXACT_ATOM	COORDINATOR_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1113	QUN-8ff7d077c51673618a4a9bfa	QRS-204b722a06f6a1c84cc02c4c	QRS-c3b2ad5d31c3bff4930d62d0	63154:63185	it is never relabeled headless.	63154:63185	it is never relabeled headless.	-	-	63039:63153	If the monitor becomes `gapped` or `failed`, the selected monitored-assurance\ngate fails permanently for this run;	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	REPLACE_EXACT_ATOM	REBASE_REVIEWED_56
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1113	QUN-8ff7d077c51673618a4a9bfa	QRS-2e0e0379be66fa68ad8746e6	QRS-f7ac4ac7c80f73a3f1352a1b	63258:63364	If it\nreturns valid canonical unsealed artifacts, this thread still completes that\nsame scan exactly once.	63258:63364	If it\nreturns valid canonical unsealed artifacts, this thread still completes that\nsame scan exactly once.	-	-	63186:63257	The\nofficial coordinator nevertheless continues under its own contract.	operationalScanGate	operationalScanGate	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D1.startDeepScan@-@nonExecutable	REPLACE_EXACT_ATOM	OFFICIAL_COORDINATOR
